,Ticker,Name,Sector,Industry
1710,JOEZ,Joe's Jeans Inc.,Consumer Goods,Textile - Apparel Clothing
1711,JOSB,Jos. A Bank Clothiers Inc.,Services,Apparel Stores
1712,KFY,Korn/Ferry International,Services,Staffing & Outsourcing Services
1713,KKD,"Krispy Kreme Doughnuts, Inc.",Services,Restaurants
1714,KOP,Koppers Holdings Inc.,Basic Materials,Specialty Chemicals
1715,KOS,Kosmos Energy Ltd.,Basic Materials,Independent Oil & Gas
1716,KRO,"Kronos Worldwide, Inc.",Basic Materials,Specialty Chemicals
1717,KTOS,"Kratos Defense & Security Solutions, Inc.",Services,Security & Protection Services
1718,KRA,Kraton Performance Polymers Inc.,Basic Materials,Specialty Chemicals
1719,KVHI,KVH Industries Inc.,Technology,Communication Equipment
1720,KWK,Quicksilver Resources Inc.,Basic Materials,Independent Oil & Gas
1721,KWR,Quaker Chemical Corporation,Basic Materials,Specialty Chemicals
1722,LABL,Multi-Color Corp.,Services,Business Services
1723,LAD,Lithia Motors Inc.,Services,Auto Dealerships
1724,KYTH,"Kythera Biopharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Major
1725,LAMR,Lamar Advertising Co.,Services,Advertising Agencies
1726,LANC,Lancaster Colony Corporation,Consumer Goods,Food - Major Diversified
1727,LAYN,Layne Christensen Company,Industrial Goods,Heavy Construction
1728,LBAI,Lakeland Bancorp Inc.,Financial,Regional - Northeast Banks
1729,LBY,Libbey Inc.,Consumer Goods,Housewares & Accessories
1730,LCI,"Lannett Company, Inc.",Healthcare,Drug Manufacturers - Other
1731,LCNB,LCNB Corp.,Financial,Regional - Mid-Atlantic Banks
1732,LCUT,"Lifetime Brands, Inc.",Consumer Goods,Housewares & Accessories
1733,IRF,International Rectifier Corporation,Technology,Semiconductor - Integrated Circuits
1734,LDL,Lydall Inc.,Consumer Goods,Auto Parts
1735,LDR,Landauer Inc.,Technology,Scientific & Technical Instruments
1736,LEA,Lear Corp.,Consumer Goods,Auto Parts
1737,LEAP,Leap Wireless International Inc.,,
1738,LEDS,SemiLEDs Corporation,Technology,Semiconductor- Memory Chips
1739,LECO,Lincoln Electric Holdings Inc.,Industrial Goods,Small Tools & Accessories
1740,LEE,"Lee Enterprises, Incorporated",Services,Publishing - Newspapers
1741,LEG,"Leggett & Platt, Incorporated",Consumer Goods,Home Furnishings & Fixtures
1742,LEI,"Lucas Energy, Inc.",Basic Materials,Independent Oil & Gas
1743,LF,LeapFrog Enterprises Inc.,Consumer Goods,Toys & Games
1744,LFUS,Littelfuse Inc.,Services,Electronics Wholesale
1745,LEN,Lennar Corp.,Industrial Goods,Residential Construction
1746,LFVN,Lifevantage Corporation,Healthcare,Drug Related Products
1747,LG,"The Laclede Group, Inc.",Utilities,Gas Utilities
1748,LGCY,Legacy Reserves LP,Basic Materials,Oil & Gas Drilling & Exploration
1749,LGF,Lions Gate Entertainment Corp.,Services,"Movie Production, Theaters"
1750,LGL,"The LGL Group, Inc.",Industrial Goods,Industrial Electrical Equipment
1751,LGND,Ligand Pharmaceuticals Incorporated,Healthcare,Biotechnology
1752,LGP,Lehigh Gas Partners LP,Basic Materials,Oil & Gas Refining & Marketing
1753,LHCG,"LHC Group, Inc.",Healthcare,Home Health Care
1754,LH,Laboratory Corp. of America Holdings,Healthcare,Medical Laboratories & Research
1755,LHO,LaSalle Hotel Properties,Financial,REIT - Hotel/Motel
1756,LIFE,Life Technologies Corporation,,
1757,LII,"Lennox International, Inc.",Industrial Goods,Diversified Machinery
1758,LIME,Lime Energy Co.,Services,Technical Services
1759,LINC,Lincoln Educational Services Corporation,Services,Education & Training Services
1760,LINE,"Linn Energy, LLC",Basic Materials,Independent Oil & Gas
1761,LINTA,Liberty Interactive Corporation,Services,Catalog & Mail Order Houses
1762,LION,Fidelity Southern Corporation,Financial,Regional - Mid-Atlantic Banks
1763,LIOX,Lionbridge Technologies Inc.,Services,Business Services
1764,LIVE,"LiveDeal, Inc.",Technology,Internet Information Providers
1765,LIWA,"Lihua International, Inc.",Basic Materials,Copper
1766,LKFN,Lakeland Financial Corp.,Financial,Regional - Midwest Banks
1767,LKQ,LKQ Corp.,Consumer Goods,Auto Parts
1768,LL,"Lumber Liquidators Holdings, Inc.",Services,Home Improvement Stores
1769,LLEN,"L & L Energy, Inc.",Basic Materials,Nonmetallic Mineral Mining
1770,LLL,L-3 Communications Holdings Inc.,Industrial Goods,Aerospace/Defense Products & Services
1771,LLNW,"Limelight Networks, Inc.",Technology,Internet Information Providers
1772,LLTC,Linear Technology Corporation,Technology,Semiconductor - Specialized
1773,LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - Major
1774,LMAT,"LeMaitre Vascular, Inc.",Healthcare,Medical Instruments & Supplies
1775,LMIA,LMI Aerospace Inc.,Industrial Goods,Aerospace/Defense Products & Services
1776,LMCA,Liberty Media Corporation,Services,Broadcasting - TV
1777,LMNR,Limoneira Company,Consumer Goods,Farm Products
1778,LMNX,Luminex Corporation,Healthcare,Medical Instruments & Supplies
1779,LMOS,Lumos Networks Corp.,Technology,Diversified Communication Services
1780,LMT,Lockheed Martin Corporation,Industrial Goods,Aerospace/Defense Products & Services
1781,LNBB,LNB Bancorp Inc.,Financial,Regional - Midwest Banks
1782,LNC,Lincoln National Corporation,Financial,Life Insurance
1783,LNCE,"Snyder's-Lance, Inc.",Consumer Goods,Processed & Packaged Goods
1784,LNCO,"Linn Co, LLC",Basic Materials,Independent Oil & Gas
1785,LNDC,Landec Corp.,Basic Materials,Chemicals - Major Diversified
1786,LNKD,LinkedIn Corporation,Technology,Internet Information Providers
1787,LNN,Lindsay Corporation,Industrial Goods,Farm & Construction Machinery
1788,LNT,Alliant Energy Corporation,Utilities,Electric Utilities
1789,LO,"Lorillard, Inc.",Consumer Goods,Cigarettes
1790,LOCK,"LifeLock, Inc.",Technology,Application Software
1791,LOAN,"Manhattan Bridge Capital, Inc.",Financial,Credit Services
1792,LOCM,Local Corporation,Technology,Internet Information Providers
1793,LODE,"Comstock Mining, Inc.",Basic Materials,Gold
1794,LOGM,"LogMeIn, Inc.",Technology,Application Software
1795,LOJN,LoJack Corporation,Services,Security & Protection Services
1796,LOGC,LOGIC Devices Incorporated,Technology,Semiconductor - Specialized
1797,LOOK,"LookSmart, Ltd.",Technology,Internet Information Providers
1798,LOGI,Logitech International SA,,
1799,LORL,"Loral Space & Communications, Inc.",Technology,Communication Equipment
1800,LOPE,"Grand Canyon Education, Inc.",Services,Education & Training Services
1801,LOV,"Spark Networks, Inc.",Services,Consumer Services
1802,LOW,Lowe's Companies Inc.,Services,Home Improvement Stores
1803,LPHI,"Life Partners Holdings, Inc.",Financial,Life Insurance
1804,LPI,"Laredo Petroleum, Inc.",Basic Materials,Independent Oil & Gas
1805,LPLA,LPL Financial Holdings Inc.,Financial,Investment Brokerage - National
1806,LPNT,Lifepoint Hospitals Inc.,Healthcare,Hospitals
1807,LPSN,LivePerson Inc.,Services,Business Services
1808,LPTN,Lpath Inc.,Healthcare,Biotechnology
1809,LPX,Louisiana-Pacific Corp.,Services,Building Materials Wholesale
1810,LQDT,"Liquidity Services, Inc.",Services,Catalog & Mail Order Houses
1811,LRAD,LRAD Corporation,Technology,Scientific & Technical Instruments
1812,LRCX,Lam Research Corporation,Technology,Semiconductor Equipment & Materials
1813,LRN,"K12, Inc.",Services,Education & Training Services
1814,LRY,Liberty Property Trust,,
1815,LSBI,LSB Financial Corp.,Financial,Savings & Loans
1816,LSBK,Lake Shore Bancorp Inc.,Financial,Savings & Loans
1817,LSCC,Lattice Semiconductor Corporation,Technology,Semiconductor - Specialized
1818,LSI,LSI Corporation,Technology,Semiconductor - Specialized
1819,LSTR,Landstar System Inc.,Services,Trucking
1820,LTBR,Lightbridge Corp.,Basic Materials,Synthetics
1821,LTC,LTC Properties Inc.,Financial,REIT - Healthcare Facilities
1822,LTM,Life Time Fitness Inc.,Services,Sporting Activities
1823,LTRE,Learning Tree International Inc.,Services,Education & Training Services
1824,LTRX,"Lantronix, Inc.",Technology,Networking & Communication Devices
1825,LTS,Ladenburg Thalmann Financial Services Inc.,Financial,Investment Brokerage - National
1826,LTXC,LTX-Credence Corporation,Technology,Semiconductor Equipment & Materials
1827,LUB,"Luby's, Inc.",Services,Restaurants
1828,LULU,Lululemon Athletica Inc.,Consumer Goods,Textile - Apparel Clothing
1829,LUNA,Luna Innovations Incorporated,Technology,Scientific & Technical Instruments
1830,LUV,Southwest Airlines Co.,Services,Regional Airlines
1831,LVS,Las Vegas Sands Corp.,Services,Resorts & Casinos
1832,LWAY,Lifeway Foods Inc.,Consumer Goods,Food - Major Diversified
1833,LXK,Lexmark International Inc.,Technology,Computer Based Systems
1834,LXP,Lexington Realty Trust,Financial,REIT - Diversified
1835,LXRX,"Lexicon Pharmaceuticals, Inc.",Healthcare,Biotechnology
1836,LYB,LyondellBasell Industries NV,Basic Materials,Specialty Chemicals
1837,LYTS,LSI Industries Inc.,Industrial Goods,Industrial Electrical Equipment
1838,LYV,"Live Nation Entertainment, Inc.",Services,Entertainment - Diversified
1839,LZB,La-Z-Boy Incorporated,Consumer Goods,Home Furnishings & Fixtures
1840,M,"Macy's, Inc.",Services,Department Stores
1841,MA,MasterCard Incorporated,Financial,Credit Services
1842,MAA,Mid-America Apartment Communities Inc.,Financial,REIT - Residential
1843,MAC,The Macerich Company,Financial,REIT - Retail
1844,MACE,Mace Security International Inc.,Basic Materials,Specialty Chemicals
1845,MACK,"Merrimack Pharmaceuticals, Inc.",Healthcare,Biotechnology
1846,MAG,Magnetek Inc.,Industrial Goods,Industrial Electrical Equipment
1847,MAKO,MAKO Surgical Corp.,,
1848,MAMS,"MAM Software Group, Inc.",Technology,Business Software & Services
1849,MAN,ManpowerGroup Inc.,Services,Staffing & Outsourcing Services
1850,MANH,"Manhattan Associates, Inc.",Technology,Application Software
1851,MAR,"Marriott International, Inc.",Services,Lodging
1852,MARK,"Remark Media, Inc.",Technology,Internet Information Providers
1853,MAS,Masco Corporation,Industrial Goods,General Building Materials
1854,MASC,Material Sciences Corporation,,
1855,MASI,Masimo Corporation,Healthcare,Medical Appliances & Equipment
1856,MAT,"Mattel, Inc.",Consumer Goods,Toys & Games
1857,MATW,Matthews International Corporation,Services,Personal Services
1858,MAXY,"Maxygen, Inc.",,
1859,MAYS,JW Mays Inc.,Financial,Property Management
1860,MBFI,MB Financial Inc.,Financial,Regional - Midwest Banks
1861,MBLX,"Metabolix, Inc.",Basic Materials,Specialty Chemicals
1862,MBND,Multiband Corporation,,
1863,MBRG,Middleburg Financial Corporation,Financial,Regional - Mid-Atlantic Banks
1864,MBTF,MBT Financial Corp.,Financial,Regional - Northeast Banks
1865,MBWM,Mercantile Bank Corp.,Financial,Regional - Midwest Banks
1866,MCBC,Macatawa Bank Corp.,Financial,Regional - Midwest Banks
1867,MCBF,Monarch Community Bancorp Inc.,Financial,Regional - Midwest Banks
1868,MCBI,Metrocorp Bancshares Inc.,,
1869,MCBK,"Madison County Financial, Inc.",Financial,Regional - Midwest Banks
1870,MCD,McDonald's Corp.,Services,Restaurants
1871,MCF,Contango Oil & Gas Company,Basic Materials,Independent Oil & Gas
1872,MCHP,Microchip Technology Inc.,Technology,Semiconductor - Specialized
1873,MCHX,"Marchex, Inc.",Services,Marketing Services
1874,MCK,McKesson Corporation,Services,Drugs Wholesale
1875,MCO,Moody's Corporation,Services,Business Services
1876,MCRI,Monarch Casino & Resort Inc.,Services,Resorts & Casinos
1877,MCRS,"MICROS Systems, Inc.",Technology,Application Software
1878,MCS,The Marcus Corporation,Services,Resorts & Casinos
1879,MCP,"Molycorp, Inc.",Basic Materials,Industrial Metals & Minerals
1880,MCY,Mercury General Corporation,Financial,Property & Casualty Insurance
1881,MD,"MEDNAX, Inc.",Healthcare,Specialized Health Services
1882,MCZ,Mad Catz Interactive Inc.,Technology,Computer Peripherals
1883,MDC,MDC Holdings Inc.,Industrial Goods,Residential Construction
1884,MDCI,Medical Action Industries Inc.,Healthcare,Medical Appliances & Equipment
1885,MDCO,The Medicines Company,Healthcare,Drugs - Generic
1886,MDLZ,"Mondelez International, Inc.",Consumer Goods,Confectioners
1887,MDP,Meredith Corporation,Services,Publishing - Periodicals
1888,MDSO,"Medidata Solutions, Inc.",Technology,Healthcare Information Services
1889,MDT,"Medtronic, Inc.",Healthcare,Medical Appliances & Equipment
1890,MDU,MDU Resources Group Inc.,Utilities,Diversified Utilities
1891,MDW,Midway Gold Corp.,Basic Materials,Gold
1892,MDVN,"Medivation, Inc.",Healthcare,Biotechnology
1893,MDXG,"MiMedx Group, Inc.",Healthcare,Medical Appliances & Equipment
1894,MEAD,Meade Instruments Corp.,,
1895,MEAS,Measurement Specialties Inc.,Technology,Scientific & Technical Instruments
1896,MED,Medifast Inc.,Services,"Specialty Retail, Other"
1897,MEET,"MeetMe, Inc.",Technology,Internet Information Providers
1898,MEIP,"MEI Pharma, Inc.",Healthcare,Drug Manufacturers - Other
1899,MELA,"MELA Sciences, Inc.",Healthcare,Medical Instruments & Supplies
1900,MELI,"Mercadolibre, Inc.",Services,Catalog & Mail Order Houses
1901,MEI,"Methode Electronics, Inc.",Technology,Diversified Electronics
1902,MEMP,Memorial Production Partners LP,Basic Materials,Independent Oil & Gas
1903,MEMS,"MEMSIC, Inc.",,
1904,MENT,Mentor Graphics Corp.,Technology,Technical & System Software
1905,MERR,"Merriman Holdings, Inc.",Financial,Asset Management
1906,MET,"MetLife, Inc.",Financial,Life Insurance
1907,MFA,"MFA Financial, Inc.",Financial,REIT - Diversified
1908,METR,"Metro Bancorp, Inc.",Financial,Regional - Northeast Banks
1909,MFCO,Microwave Filter Co. Inc.,Technology,Diversified Electronics
1910,MFI,MicroFinancial Inc.,Financial,Credit Services
1911,MFLR,"Mayflower Bancorp, Inc.",,
1912,MFLX,"Multi-Fineline Electronix, Inc.",Technology,Printed Circuit Boards
1913,MFNC,Mackinac Financial Corporation,Financial,Regional - Southwest Banks
1914,MFRI,"MFRI, Inc.",Industrial Goods,Pollution & Treatment Controls
1915,MFRM,Mattress Firm Holding Corp.,Services,"Specialty Retail, Other"
1916,MFSF,Mutualfirst Financial Inc.,Financial,Regional - Midwest Banks
1917,MG,"Mistras Group, Inc.",Services,Security & Protection Services
1918,MGAM,"Multimedia Games Holding Company, Inc.",Services,Gaming Activities
1919,MGCD,MGC Diagnostics Corporation,Healthcare,Medical Appliances & Equipment
1920,MGLN,Magellan Health Services Inc.,Healthcare,Health Care Plans
1921,MGM,MGM Resorts International,Services,Resorts & Casinos
1922,MGPI,MGP Ingredients Inc.,Consumer Goods,Processed & Packaged Goods
1923,MGT,"MGT Capital Investments, Inc.",Services,Business Services
1924,MGYR,"Magyar Bancorp, Inc.",Financial,Regional - Northeast Banks
1925,MHFI,"McGraw Hill Financial, Inc.",Services,Business Services
1926,MHGC,Morgans Hotel Group Co.,Services,Lodging
1927,MHO,"M/I Homes, Inc.",Industrial Goods,Residential Construction
1928,MGN,"Mines Management, Inc.",Basic Materials,Silver
1929,MHH,"Mastech Holdings, Inc.",Services,Staffing & Outsourcing Services
1930,MIDD,Middleby Corp.,Industrial Goods,Diversified Machinery
1931,MIG,Meadowbrook Insurance Group Inc.,Financial,Property & Casualty Insurance
1932,MILL,"Miller Energy Resources, Inc.",Basic Materials,Independent Oil & Gas
1933,MIND,Mitcham Industries Inc.,Technology,Scientific & Technical Instruments
1934,MINI,"Mobile Mini, Inc.",Consumer Goods,Packaging & Containers
1935,MHK,Mohawk Industries Inc.,Consumer Goods,Home Furnishings & Fixtures
1936,MITK,"Mitek Systems, Inc.",Technology,Application Software
1937,MITL,Mitel Networks Corporation,Technology,Communication Equipment
1938,MJN,Mead Johnson Nutrition Company,Consumer Goods,Processed & Packaged Goods
1939,MKC,"McCormick & Company, Incorporated",Consumer Goods,Processed & Packaged Goods
1940,MKL,Markel Corp.,Financial,Property & Casualty Insurance
1941,MKSI,"MKS Instruments, Inc.",Technology,Scientific & Technical Instruments
1942,MKTG,"Responsys, Inc.",,
1943,MKTO,"Marketo, Inc.",Technology,Application Software
1944,MKTX,MarketAxess Holdings Inc.,Financial,Investment Brokerage - National
1945,MKTY,"Mechanical Technology, Incorporated",,
1946,MLAB,Mesa Laboratories Inc.,Healthcare,Medical Instruments & Supplies
1947,MLM,Martin Marietta Materials Inc.,Industrial Goods,General Building Materials
1948,MLHR,Herman Miller Inc.,Consumer Goods,Business Equipment
1949,MLP,"Maui Land & Pineapple Company, Inc.",Financial,Real Estate Development
1950,MLNK,"ModusLink Global Solutions, Inc.",Services,Air Delivery & Freight Services
1951,MLNX,"Mellanox Technologies, Ltd.",Technology,Semiconductor - Broad Line
1952,MMC,"Marsh & McLennan Companies, Inc.",Financial,Insurance Brokers
1953,MMP,Magellan Midstream Partners LP,Basic Materials,Oil & Gas Pipelines
1954,MMM,3M Company,Industrial Goods,Diversified Machinery
1955,MMS,"MAXIMUS, Inc.",Services,Business Services
1956,MMSI,"Merit Medical Systems, Inc.",Healthcare,Medical Instruments & Supplies
1957,MNDL,"Mandalay Digital Group, Inc.",Technology,Diversified Communication Services
1958,MNGA,Magnegas Corporation,Basic Materials,Major Integrated Oil & Gas
1959,MN,"Manning & Napier, Inc.",Financial,Asset Management
1960,MNKD,MannKind Corp.,Healthcare,Biotechnology
1961,MNOV,MediciNova Inc.,Healthcare,Biotechnology
1962,MNR,Monmouth Real Estate Investment Corp.,Financial,REIT - Industrial
1963,MNRK,"Monarch Financial Holdings, Inc.",Financial,Regional - Mid-Atlantic Banks
1964,MNRO,Monro Muffler Brake Inc.,Consumer Goods,Auto Parts
